3.125500000000000167e+00,4.824919915098226042e+00,2.869136125771521439e-01
3.125999999999999890e+00,4.796766689969830466e+00,2.899294364145030278e-01
3.126500000000000057e+00,4.768558883399969694e+00,2.927348394024768541e-01
3.127000000000000224e+00,4.740298303056246887e+00,2.957271513273092012e-01
3.127499999999999947e+00,4.711986765295823609e+00,2.982903276146939286e-01
3.128000000000000114e+00,4.683626094862906264e+00,3.007326737796408578e-01
3.128500000000000281e+00,4.655218124592091833e+00,3.033733702510525987e-01
3.129000000000000004e+00,4.626764695115713977e+00,3.057118528769850463e-01
3.129500000000000171e+00,4.598267654572794960e+00,3.080645947615439639e-01
3.129999999999999893e+00,4.569728858319582088e+00,3.103131566006877007e-01
3.130500000000000060e+00,4.541150168652257513e+00,3.119067763557456519e-01
3.131000000000000227e+00,4.512533454522587917e+00,3.144116002536902488e-01
3.131499999999999950e+00,4.483880591266556692e+00,3.164192594853830198e-01
3.132000000000000117e+00,4.455193460327055988e+00,3.179362501406585162e-01
3.132500000000000284e+00,4.426473948986846096e+00,3.199725487961345705e-01
3.133000000000000007e+00,4.397723950101435797e+00,3.212949743575052586e-01
3.133500000000000174e+00,4.368945361835450569e+00,3.228408158255913207e-01
3.133999999999999897e+00,4.340140087400755853e+00,3.244570056563546023e-01
3.134500000000000064e+00,4.311310034798638391e+00,3.258373909802149693e-01
3.135000000000000231e+00,4.282457116564545530e+00,3.274244101393495865e-01
3.135499999999999954e+00,4.253583249514472975e+00,3.282242597664398187e-01
3.136000000000000121e+00,4.224690354494592626e+00,3.297957790313740256e-01
3.136499999999999844e+00,4.195780356129210631e+00,3.307082482783213484e-01
3.137000000000000011e+00,4.166855182580994743e+00,3.321093391358682090e-01
3.137500000000000178e+00,4.137916765300344579e+00,3.324369456546600876e-01
3.137999999999999901e+00,4.108967038785554138e+00,3.334261081591769482e-01
3.138500000000000068e+00,4.080007940341074502e+00,3.340330883245811733e-01
3.139000000000000234e+00,4.051041409840083318e+00,3.348553812059495982e-01
3.139499999999999957e+00,4.022069389488028612e+00,3.352505243221012843e-01
3.140000000000000124e+00,3.993093823582427149e+00,3.361121549780897166e-01
3.140499999999999847e+00,3.964116658284536410e+00,3.364561576301773327e-01
3.141000000000000014e+00,3.935139841383305637e+00,3.366758859093061385e-01
3.141500000000000181e+00,3.906165322061716516e+00,3.368961887157047586e-01
3.141999999999999904e+00,3.877195050673338361e+00,3.368783034655631892e-01
3.142500000000000071e+00,3.848230978506292477e+00,3.372765398858713626e-01
3.143000000000000238e+00,3.819275057558243702e+00,3.372901301751855541e-01
3.143499999999999961e+00,3.790329240308718983e+00,3.370174226164091014e-01
3.144000000000000128e+00,3.761395479492834149e+00,3.368821116494940537e-01
3.144499999999999851e+00,3.732475727873705296e+00,3.369899724902395421e-01
3.145000000000000018e+00,3.703571938021213761e+00,3.365558899498636847e-01
3.145500000000000185e+00,3.674686062081868432e+00,3.361322678650969786e-01
3.145999999999999908e+00,3.645820051560231700e+00,3.353946180526237719e-01
3.146500000000000075e+00,3.616975857091909941e+00,3.351944637163422058e-01
3.147000000000000242e+00,3.588155428222329135e+00,3.348664450830258210e-01
3.147499999999999964e+00,3.559360713179920310e+00,3.340418644157583938e-01
3.148000000000000131e+00,3.530593658656934419e+00,3.336335368529901868e-01
3.148499999999999854e+00,3.501856209585136881e+00,3.330850185522627460e-01
3.149000000000000021e+00,3.473150308911054918e+00,3.324987997569456288e-01
3.149500000000000188e+00,3.444477897373349418e+00,3.316559211420337938e-01
3.149999999999999911e+00,3.415840913281989355e+00,3.309743223730505779e-01
3.150500000000000078e+00,3.387241292290414485e+00,3.299309122833658514e-01
3.151000000000000245e+00,3.358680967174455301e+00,3.289195922830950303e-01
3.151499999999999968e+00,3.330161867604268799e+00,3.278712327027106244e-01
3.152000000000000135e+00,3.301685919923425416e+00,3.270774373919432265e-01
3.152499999999999858e+00,3.273255046917887601e+00,3.257867718740276586e-01
3.153000000000000025e+00,3.244871167593870176e+00,3.243545882232020672e-01
3.153500000000000192e+00,3.216536196946392590e+00,3.234346288098266520e-01
3.153999999999999915e+00,3.188252045736014839e+00,3.219095944073345206e-01
3.154500000000000082e+00,3.160020620250381551e+00,3.203820321889722655e-01
3.155000000000000249e+00,3.131843822084926732e+00,3.189971360712995918e-01
3.155499999999999972e+00,3.103723547902415447e+00,3.172567595397405293e-01
3.156000000000000139e+00,3.075661689202528137e+00,3.159649029998828351e-01
3.156499999999999861e+00,3.047660132089832441e+00,3.143460071565353231e-01
3.157000000000000028e+00,3.019720757034409786e+00,3.122632849171786962e-01
3.157500000000000195e+00,2.991845438636744792e+00,3.107991219030477592e-01
3.157999999999999918e+00,2.964036045387974827e+00,3.088371901532222519e-01
3.158500000000000085e+00,2.936294439430121361e+00,3.069503021626959205e-01
3.159000000000000252e+00,2.908622476312282767e+00,3.049056534984088129e-01
3.159499999999999975e+00,2.881022004747785026e+00,3.028707815608287501e-01
3.160000000000000142e+00,2.853494866366668603e+00,3.010257195330433566e-01
3.160499999999999865e+00,2.826042895468710903e+00,2.983521629017757970e-01
3.161000000000000032e+00,2.798667918770910479e+00,2.965395788722607340e-01
3.161500000000000199e+00,2.771371755157976402e+00,2.940756834846651735e-01
3.161999999999999922e+00,2.744156215425831657e+00,2.916672250357227880e-01
3.162500000000000089e+00,2.717023102023420122e+00,2.893326264977288953e-01
3.163000000000000256e+00,2.689974208793650678e+00,2.869379326617166326e-01
3.163499999999999979e+00,2.663011320709726348e+00,2.845719717735799015e-01
3.164000000000000146e+00,2.636136213615427160e+00,2.817780607239905866e-01
3.164499999999999869e+00,2.609350653947444698e+00,2.790805049002210714e-01
3.165000000000000036e+00,2.582656398475495774e+00,2.760923919072774124e-01
3.165500000000000203e+00,2.556055194020079302e+00,2.732344759270790568e-01
3.165999999999999925e+00,2.529548777180882002e+00,2.703222293190137293e-01
3.166500000000000092e+00,2.503138874054982921e+00,2.672739932540204033e-01
3.167000000000000259e+00,2.476827199954561021e+00,2.637443496201420934e-01
3.167499999999999982e+00,2.450615459118610229e+00,2.604218668213999499e-01
3.168000000000000149e+00,2.424505344425341491e+00,2.573090894558849873e-01
3.168499999999999872e+00,2.398498537097828009e+00,2.539072426572943630e-01
3.169000000000000039e+00,2.372596706407135603e+00,2.502795439658141441e-01
3.169500000000000206e+00,2.346801509371100991e+00,2.468575469159171865e-01
3.169999999999999929e+00,2.321114590451101023e+00,2.433616409020345761e-01
3.170500000000000096e+00,2.295537581241123615e+00,2.395466938682138947e-01
3.171000000000000263e+00,2.270072100158346373e+00,2.359602333891243076e-01
3.171499999999999986e+00,2.244719752123623735e+00,2.322284986840356946e-01
3.172000000000000153e+00,2.219482128242756591e+00,2.284799132907474328e-01
3.172499999999999876e+00,2.194360805479502741e+00,2.244102294172748979e-01
3.173000000000000043e+00,2.169357346326504121e+00,2.205677005052185946e-01
3.173500000000000210e+00,2.144473298470831235e+00,2.166665045913520604e-01
3.173999999999999932e+00,2.119710194457228969e+00,2.123156695487410095e-01
3.174500000000000099e+00,2.095069551340486225e+00,2.084129651728115762e-01
3.174999999999999822e+00,2.070552870339031237e+00,2.043314122259543564e-01
3.175499999999999989e+00,2.046161636480994250e+00,2.004915000935375557e-01
3.176000000000000156e+00,2.021897318245208020e+00,1.959595428520967131e-01
3.176499999999999879e+00,1.997761367197810944e+00,1.915553351761891121e-01
3.177000000000000046e+00,1.973755217622442881e+00,1.879397279187144110e-01
3.177500000000000213e+00,1.949880286142650521e+00,1.833348175863742935e-01
3.177999999999999936e+00,1.926137971348100386e+00,1.792031744025473494e-01
3.178500000000000103e+00,1.902529653400565124e+00,1.750873658609502226e-01
3.178999999999999826e+00,1.879056693647987553e+00,1.709843985503184116e-01
3.179499999999999993e+00,1.855720434221777460e+00,1.667998637456380995e-01
3.180000000000000160e+00,1.832522197636721417e+00,1.625709151316738765e-01
3.180499999999999883e+00,1.809463286376643998e+00,1.584365847189918020e-01
3.181000000000000050e+00,1.786544982481898636e+00,1.542779970824778857e-01
3.181500000000000217e+00,1.763768547121894681e+00,1.499397488710334236e-01
3.181999999999999940e+00,1.741135220167925990e+00,1.460055442247580326e-01
3.182500000000000107e+00,1.718646219755827653e+00,1.416557025055586727e-01
3.182999999999999829e+00,1.696302741842417472e+00,1.373271191049900974e-01
3.183499999999999996e+00,1.674105959754761841e+00,1.331909242582696440e-01
3.184000000000000163e+00,1.652057023730802321e+00,1.290076613598134248e-01
3.184499999999999886e+00,1.630157060459418661e+00,1.245411120617064965e-01
3.185000000000000053e+00,1.608407172599190194e+00,1.207016151265778298e-01
3.185500000000000220e+00,1.586808438307584446e+00,1.165183313988730068e-01
3.185999999999999943e+00,1.565361910745360685e+00,1.125243885419641154e-01
3.186500000000000110e+00,1.544068617585258707e+00,1.082450369267792117e-01
3.186999999999999833e+00,1.522929560504904689e+00,1.044152675423254267e-01
3.187500000000000000e+00,1.501945714677252575e+00,9.986536398669290659e-02
3.188000000000000167e+00,1.481118028247367491e+00,9.581221136645635961e-02
3.188499999999999890e+00,1.460447421803074519e+00,9.170020660950507774e-02
3.189000000000000057e+00,1.439934787839404207e+00,8.807125334291046603e-02
3.189500000000000224e+00,1.419580990210158822e+00,8.361167062622960888e-02
3.189999999999999947e+00,1.399386863570416528e+00,7.979616362074551383e-02
3.190500000000000114e+00,1.379353212812754803e+00,7.546416345509822377e-02
3.190999999999999837e+00,1.359480812491008495e+00,7.116729709523506031e-02
3.191500000000000004e+00,1.339770406239646050e+00,6.714905011515316657e-02
3.192000000000000171e+00,1.320222706174233540e+00,6.326763694392176229e-02
3.192499999999999893e+00,1.300838392289525913e+00,5.887143516056404097e-02
3.193000000000000060e+00,1.281618111847033115e+00,5.492795835055692966e-02
3.193500000000000227e+00,1.262562478748575190e+00,5.078617247005116908e-02
3.193999999999999950e+00,1.243672072897590297e+00,4.674691796553945983e-02
3.194500000000000117e+00,1.224947439561449247e+00,4.273536963905094632e-02
3.194999999999999840e+00,1.206389088704396650e+00,3.882321181102679764e-02
3.195500000000000007e+00,1.187997494326572090e+00,3.489570341980842427e-02
3.196000000000000174e+00,1.169773093779553186e+00,3.103199371179065150e-02
3.196499999999999897e+00,1.151716287081248069e+00,2.703110608829703901e-02
3.197000000000000064e+00,1.133827436205575134e+00,2.303959294171918984e-02
3.197500000000000231e+00,1.116106864373522800e+00,1.943055682987737329e-02
3.197999999999999954e+00,1.098554855319886059e+00,1.592736213816864366e-02
3.198500000000000121e+00,1.081171652559223206e+00,1.191635263879235393e-02
3.198999999999999844e+00,1.063957458629820829e+00,8.242728123868262383e-03
3.199500000000000011e+00,1.046912434329425157e+00,5.430450868627759858e-03
3.200000000000000178e+00,1.030036697934604062e+00,4.083333331285719965e-03
3.200499999999999901e+00,1.013330324426611195e+00,5.624949617070136923e-03
3.201000000000000068e+00,9.967933450926603767e-01,8.689521352092034745e-03
3.201500000000000234e+00,9.804257481026890098e-01,1.202726263646426361e-02
3.201999999999999957e+00,9.642274794743324051e-01,1.568339977244797082e-02
3.202500000000000124e+00,9.481984440352481114e-01,1.887450282285789774e-02
3.202999999999999847e+00,9.323385063653031324e-01,2.199001140553926217e-02
3.203500000000000014e+00,9.166474917394666910e-01,2.567404044833963145e-02
3.204000000000000181e+00,9.011251870463797831e-01,2.934576072562392057e-02
3.204499999999999904e+00,8.857713417010234513e-01,3.262217827112912777e-02
3.205000000000000071e+00,8.705856685427599828e-01,3.612808447456208882e-02
3.205499999999999794e+00,8.555678447236084727e-01,3.937493042401532528e-02
3.205999999999999961e+00,8.407175125804676741e-01,4.272489848061856305e-02
3.206500000000000128e+00,8.260342805027112156e-01,4.611802536364771610e-02
3.206999999999999851e+00,8.115177237838459012e-01,4.959114048988272350e-02
3.207500000000000018e+00,7.971673854613453569e-01,5.280199576643449660e-02
3.208000000000000185e+00,7.829827771512832824e-01,5.558366073793399864e-02
3.208499999999999908e+00,7.689633798685640009e-01,5.863749581093846697e-02
3.209000000000000075e+00,7.551086448366149950e-01,6.196864882320669843e-02
3.209500000000000242e+00,7.414179942904777221e-01,6.470847990520604831e-02
3.209999999999999964e+00,7.278908222647952897e-01,6.758229334467212579e-02
3.210500000000000131e+00,7.145264953794331353e-01,7.030043668516498812e-02
3.210999999999999854e+00,7.013243536080275842e-01,7.317266919664716651e-02
3.211500000000000021e+00,6.882837110480970466e-01,7.591738534611679190e-02
3.212000000000000188e+00,6.754038566647766473e-01,7.852757860556966452e-02
3.212499999999999911e+00,6.626840550499784044e-01,8.139853915036103504e-02
3.213000000000000078e+00,6.501235471440199865e-01,8.343220111593314947e-02
3.213499999999999801e+00,6.377215509828133566e-01,8.581730074146295961e-02
3.213999999999999968e+00,6.254772624036283313e-01,8.802146029218575751e-02
3.214500000000000135e+00,6.133898557664105855e-01,9.033475231637552727e-02
3.214999999999999858e+00,6.014584846581095823e-01,9.280654629059274796e-02
3.215500000000000025e+00,5.896822825887896302e-01,9.447516336011894944e-02
3.216000000000000192e+00,5.780603636840833115e-01,9.664972768775152712e-02
3.216499999999999915e+00,5.665918233667595061e-01,9.825970952290802307e-02
3.217000000000000082e+00,5.552757390385566483e-01,1.000031395340996720e-01
3.217499999999999805e+00,5.441111707426835586e-01,1.015972433367948041e-01
3.217999999999999972e+00,5.330971618324195083e-01,1.034390537789198899e-01
3.218500000000000139e+00,5.222327396277932632e-01,1.050454672285261321e-01
3.218999999999999861e+00,5.115169160636140466e-01,1.064598409871614637e-01
3.219500000000000028e+00,5.009486883346837560e-01,1.077323932662212352e-01
3.220000000000000195e+00,4.905270395369012437e-01,1.088823620184580926e-01
3.220499999999999918e+00,4.802509392973505764e-01,1.101595596761063972e-01
3.221000000000000085e+00,4.701193444035275948e-01,1.113430177956206968e-01
3.221499999999999808e+00,4.601311994257238358e-01,1.122620491991344338e-01
3.221999999999999975e+00,4.502854373301263258e-01,1.132305677057873772e-01
3.222500000000000142e+00,4.405809800940578280e-01,1.137746058627848861e-01
3.222999999999999865e+00,4.310167393127620761e-01,1.147294497290438225e-01
3.223500000000000032e+00,4.215916167964672834e-01,1.155818926526931689e-01
3.224000000000000199e+00,4.123045051755919177e-01,1.159780598058596374e-01
3.224499999999999922e+00,4.031542884862598375e-01,1.165800296752336207e-01
3.225000000000000089e+00,3.941398427605171673e-01,1.169145976945108467e-01
3.225499999999999812e+00,3.852600366153565714e-01,1.170414381859894437e-01
3.225999999999999979e+00,3.765137318228947150e-01,1.173171476670175212e-01
3.226500000000000146e+00,3.678997838980288537e-01,1.179712761825570944e-01
3.226999999999999869e+00,3.594170426638120253e-01,1.177871834988827998e-01
3.227500000000000036e+00,3.510643528198952867e-01,1.179089217624216951e-01
3.228000000000000203e+00,3.428405545122783504e-01,1.178119312904756799e-01
3.228499999999999925e+00,3.347444838912797538e-01,1.176036895901319407e-01
3.229000000000000092e+00,3.267749736752919576e-01,1.174634197277324293e-01
3.229499999999999815e+00,3.189308536987940923e-01,1.171141196224912695e-01
3.229999999999999982e+00,3.112109514728033655e-01,1.168711416772334755e-01
3.230500000000000149e+00,3.036140927292092506e-01,1.164772613958600794e-01
3.230999999999999872e+00,2.961391019738119357e-01,1.158346456738332808e-01
3.231500000000000039e+00,2.887848030243482245e-01,1.154509617402819932e-01
3.232000000000000206e+00,2.815500195566560948e-01,1.149909766561397345e-01
3.232499999999999929e+00,2.744335756463130993e-01,1.142757606652565344e-01
3.233000000000000096e+00,2.674342963014356700e-01,1.132039653082624192e-01
3.233499999999999819e+00,2.605510080052640398e-01,1.127259443678959444e-01
3.233999999999999986e+00,2.537825392401672486e-01,1.119643403135854726e-01
3.234500000000000153e+00,2.471277210311612071e-01,1.111443220746931443e-01
3.234999999999999876e+00,2.405853874683438753e-01,1.101010663379850818e-01
3.235500000000000043e+00,2.341543762384860061e-01,1.093548307162453548e-01
3.236000000000000210e+00,2.278335291504997584e-01,1.083222980782294481e-01
3.236499999999999932e+00,2.216216926668011233e-01,1.072813686850195708e-01
3.237000000000000099e+00,2.155177184201491347e-01,1.062473484090932369e-01
3.237499999999999822e+00,2.095204637430034267e-01,1.049983088495904521e-01
3.237999999999999989e+00,2.036287921902756870e-01,1.040881648661212827e-01
3.238500000000000156e+00,1.978415740566325798e-01,1.028787483033183209e-01
3.238999999999999879e+00,1.921576869057402825e-01,1.012074171895658570e-01
3.239500000000000046e+00,1.865760160794797673e-01,9.977781963007309463e-02
3.240000000000000213e+00,1.810954552287860897e-01,9.872192744539799725e-02
3.240499999999999936e+00,1.757149068300009609e-01,9.696403847054363423e-02
3.241000000000000103e+00,1.704332826951726887e-01,9.553290536100154939e-02
3.241499999999999826e+00,1.652495045066826318e-01,9.374750423665501042e-02
3.241999999999999993e+00,1.601625043255873460e-01,9.231653847885740172e-02
3.242500000000000160e+00,1.551712251106016349e-01,9.096921186509801527e-02
3.242999999999999883e+00,1.502746212438069440e-01,8.936451573184485409e-02
3.243500000000000050e+00,1.454716590421856748e-01,8.744662164989014386e-02
3.243999999999999773e+00,1.407613172853579564e-01,8.595753467919436952e-02
3.244499999999999940e+00,1.361425877274282104e-01,8.392436228479892291e-02
3.245000000000000107e+00,1.316144756251125258e-01,8.206332345664002492e-02
3.245499999999999829e+00,1.271760002498598385e-01,8.043425140888582625e-02
3.245999999999999996e+00,1.228261954204398348e-01,7.851310310832171346e-02
3.246500000000000163e+00,1.185641100196517944e-01,7.667281857163028846e-02
3.246999999999999886e+00,1.143888085185019304e-01,7.439166836818617012e-02
3.247500000000000053e+00,1.102993715023855709e-01,7.254034520647352491e-02
3.248000000000000220e+00,1.062948961957740635e-01,7.043217725197538359e-02
3.248499999999999943e+00,1.023744969900203250e-01,6.848113223766415236e-02
3.249000000000000110e+00,9.853730597282570058e-02,6.633364649281937864e-02
3.249499999999999833e+00,9.478247345769325038e-02,6.431567848996770642e-02
3.250000000000000000e+00,9.110916851402352246e-02,6.223853262337884079e-02
3.250500000000000167e+00,8.751657950478231029e-02,5.989158900414768422e-02
3.250999999999999890e+00,8.400391461167958096e-02,5.780709953003741741e-02
3.251500000000000057e+00,8.057040238528273557e-02,5.570042979679784567e-02
3.251999999999999780e+00,7.721529227360982017e-02,5.380832412600845827e-02
3.252499999999999947e+00,7.393785516550509251e-02,5.166333821867768322e-02
3.253000000000000114e+00,7.073738393562861715e-02,4.942180086062301220e-02
3.253499999999999837e+00,6.761319398740552045e-02,4.715861449808649020e-02
3.254000000000000004e+00,6.456462379986287192e-02,4.521794935372400875e-02
3.254500000000000171e+00,6.159103547777473181e-02,4.346469559611874228e-02
3.254999999999999893e+00,5.869181530649669049e-02,4.108857529183504442e-02
3.255500000000000060e+00,5.586637430030046148e-02,3.950964674135969829e-02
3.255999999999999783e+00,5.311414876830039544e-02,3.737802228825785195e-02
3.256499999999999950e+00,5.043460086515492991e-02,3.546090590180570740e-02
3.257000000000000117e+00,4.782721916462893963e-02,3.370344323320771662e-02
3.257499999999999840e+00,4.529151921505284589e-02,3.172167901839229726e-02
3.258000000000000007e+00,4.282704411331360317e-02,3.034697962998687479e-02
3.258500000000000174e+00,4.043336507769172694e-02,2.823696162459526579e-02
3.258999999999999897e+00,3.811008202382071969e-02,2.665091962081574811e-02
3.259500000000000064e+00,3.585682413712761724e-02,2.497735728936072153e-02
3.259999999999999787e+00,3.367325046160421498e-02,2.364739094030448782e-02
3.260499999999999954e+00,3.155905047978631306e-02,2.168512460359027158e-02
3.261000000000000121e+00,2.951394470637103487e-02,2.056837704885964777e-02
3.261499999999999844e+00,2.753768527730609053e-02,1.886894983977786822e-02
3.262000000000000011e+00,2.563005654714455364e-02,1.741153521780485630e-02
3.262500000000000178e+00,2.379087568975891270e-02,1.590925022629133961e-02
3.262999999999999901e+00,2.201999329902130237e-02,1.489025917009982256e-02
3.263500000000000068e+00,2.031729400091089599e-02,1.364572950373006688e-02
3.263999999999999790e+00,1.868269706273889205e-02,1.226150545174714730e-02
3.264499999999999957e+00,1.711615700838510154e-02,1.111770938089016308e-02
3.265000000000000124e+00,1.561766424333374710e-02,1.037233849980639250e-02
3.265499999999999847e+00,1.418724567122491877e-02,9.243422350865542619e-03
3.266000000000000014e+00,1.282496533131452857e-02,8.599984140119787054e-03
3.266500000000000181e+00,1.153092502483718182e-02,7.345312505915435955e-03
3.266999999999999904e+00,1.030526495652530489e-02,6.618705335492483521e-03
3.267500000000000071e+00,9.148164374760158965e-03,6.285942284888941523e-03
3.267999999999999794e+00,8.059842221809880580e-03,5.805648368778251051e-03
3.268499999999999961e+00,7.040557782779016324e-03,5.068817117087175660e-03
3.269000000000000128e+00,6.090611345137148143e-03,4.666804558561811478e-03
3.269499999999999851e+00,5.210344855879098930e-03,4.199355658731649191e-03
3.270000000000000018e+00,4.400142592327983652e-03,3.867743613787342875e-03
3.270500000000000185e+00,3.660431758508256653e-03,3.959373412656197813e-03
3.270999999999999908e+00,2.991680965755800017e-03,3.551907162548371445e-03
3.271500000000000075e+00,2.394393428727313502e-03,3.737291609032400257e-03
3.271999999999999797e+00,1.869098052202252747e-03,3.887828454518352933e-03
3.272499999999999964e+00,1.416340430062285353e-03,3.764852427491305331e-03
3.273000000000000131e+00,1.036673862575695658e-03,3.741307810406515905e-03
3.273499999999999854e+00,7.306503577198056060e-04,3.658847602835497894e-03
3.274000000000000021e+00,4.988116341777236191e-04,3.883963833520914441e-03
3.274499999999999744e+00,3.416801249851098487e-04,3.862020029973474086e-03
3.274999999999999911e+00,2.597499642655204410e-04,3.906719371080022950e-03
3.275500000000000078e+00,2.534780562627114643e-04,4.075278167057990591e-03
3.275999999999999801e+00,3.232774388824556210e-04,4.342122787494169175e-03
3.276499999999999968e+00,4.695163900139635708e-04,4.518790140862758049e-03
3.277000000000000135e+00,6.925198363595795213e-04,4.619132964124397257e-03
3.277499999999999858e+00,9.925708338329663431e-04,5.061742561942345238e-03
3.278000000000000025e+00,1.369912026901219789e-03,5.466005166302505096e-03
3.278500000000000192e+00,1.824747109543544852e-03,5.938121814552249633e-03
3.278999999999999915e+00,2.357242270831338103e-03,6.373858220447471516e-03
3.279500000000000082e+00,2.967527630741853030e-03,7.054899815338518815e-03
3.279999999999999805e+00,3.655698665458223008e-03,7.409955221248751278e-03
3.280499999999999972e+00,4.421817627407145963e-03,7.892491024087068888e-03
3.281000000000000139e+00,5.265914954497437697e-03,8.386693542960675304e-03
3.281499999999999861e+00,6.187990671788088683e-03,8.811178763374376971e-03
3.282000000000000028e+00,7.188015778974168879e-03,9.411013377535006053e-03
3.282499999999999751e+00,8.265933641308110397e-03,9.809430215560995328e-03
3.282999999999999918e+00,9.421661363110636622e-03,1.077817001173187773e-02
3.283500000000000085e+00,1.065509115688892221e-02,1.105613041569054530e-02
3.283999999999999808e+00,1.196609170894291987e-02,1.173172221309451597e-02
3.284499999999999975e+00,1.335450953114971501e-02,1.219820692623709707e-02
3.285000000000000142e+00,1.482017031349311398e-02,1.249630775132341658e-02
3.285499999999999865e+00,1.636288026687222549e-02,1.308984078063593452e-02
3.286000000000000032e+00,1.798242745666607176e-02,1.356630632610956663e-02
3.286500000000000199e+00,1.967858313801956055e-02,1.400024821416528953e-02
3.286999999999999922e+00,2.145110308046026606e-02,1.434071628381705481e-02
3.287500000000000089e+00,2.329972888855028068e-02,1.443156896640298767e-02
3.287999999999999812e+00,2.522418931797276026e-02,1.496358511189904358e-02
3.288499999999999979e+00,2.722420158550608107e-02,1.531494447743583093e-02
3.289000000000000146e+00,2.929947267941015315e-02,1.528791010073600985e-02
3.289499999999999869e+00,3.144970065753405902e-02,1.529189970262963792e-02
3.290000000000000036e+00,3.367457595038090418e-02,1.538634681363642426e-02
3.290499999999999758e+00,3.597378265391436986e-02,1.550661502760684179e-02
3.290999999999999925e+00,3.834699982226423554e-02,1.529658512917151693e-02
3.291500000000000092e+00,4.079390275750553740e-02,1.492255171696882377e-02
3.291999999999999815e+00,4.331416429308938137e-02,1.513390623406595317e-02
3.292499999999999982e+00,4.590745608314627385e-02,1.436702209269597776e-02
3.293000000000000149e+00,4.857344987639896500e-02,1.403077142469971728e-02
3.293499999999999872e+00,5.131181879803632662e-02,1.354085058434117625e-02
